cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,128,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,11.4992,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,163.41,1458.99
256,136,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.3507,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,149.54,1266.47
256,144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.4045,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,157.7,1271.17
256,152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.4129,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,166.36,1280.14
256,160,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.4232,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,174.98,1288.93
256,168,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.4556,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,183.29,1295.56
256,176,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.4596,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,191.96,1304.92
256,184,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.4544,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,200.76,1315.16
256,192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.494,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,208.88,1321.02
256,200,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.7653,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,213.29,1304.5
256,208,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.7737,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,221.69,1313.22
256,216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.7859,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,230.01,1321.57
256,224,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.8243,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,237.87,1327.38
256,232,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.8572,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,245.78,1333.69
256,240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.8719,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,253.98,1341.72
256,248,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.9004,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,261.91,1348.4
256,256,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.9673,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,269.06,1351.33
256,264,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.14,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,213.65,1047.71
256,272,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.0612,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,221.08,1059.54
256,280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.0125,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,228.2,1069.68
256,288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,17.9179,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,235.96,1082.64
256,296,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,17.8292,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,243.72,1095.38
256,304,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,17.8513,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,250.0,1101.37
256,312,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.2026,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,251.62,1087.31
256,320,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,17.7357,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,264.87,1123.32
256,328,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.346,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,262.46,1093.1
256,336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.1804,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,271.31,1110.27
256,344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.2751,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,276.33,1111.69
256,376,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.8228,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,293.25,1107.19
256,384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,18.2244,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,309.32,1150.74
256,4,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,9.8053,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,12.35,3095.46
256,8,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,9.9736,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,24.29,3050.66
256,16,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,10.2366,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,47.32,2986.79
256,24,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,2,10.5007,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,69.2,2925.81
256,32,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,2,10.7205,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,90.38,2879.67
256,40,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,205,4,12.7245,opus_gemm_flatmm_splitk_256x64x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,95.18,2437.82
256,48,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.34,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,108.95,2336.47
256,56,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.3538,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,126.97,2345.17
256,72,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,204,8,15.8169,opus_gemm_flatmm_splitk_256x32x128x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,137.83,1998.75
256,88,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,16.0778,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,165.72,1984.78
256,2,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,10.2087,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,2.89,1446.55
256,4,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,209,0,0.2489,opus_gemm_flatmm_splitk_256x256x32x64_2x1_16x16x32_0x0x0_wgpcu1,0.0,236.97,59417.92
256,8,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,10.4836,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,11.25,1414.84
256,16,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,10.7218,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,22.0,1391.53
256,32,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,10.9371,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,43.14,1380.05
256,48,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,11.5365,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,61.35,1323.44
256,64,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,210,4,18.9183,opus_gemm_flatmm_splitk_256x32x256x64_2x1_16x16x32_0x0x0_wgpcu1,0.0,49.88,816.24
256,128,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,14.6334,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,128.98,1102.84
256,256,2560,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,20.838,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,181.15,841.29
256,1,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,11.2954,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,2.09,2089.96
256,2,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,9.5551,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,2.47,1236.64
256,2,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,207,4,0.1531,opus_gemm_flatmm_splitk_256x128x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,308.2,154283.89
256,4,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,9.6485,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,4.89,1226.71
256,4,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,11.7323,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,8.04,2015.7
256,8,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,2,10.0857,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,9.36,1177.44
256,8,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,11.8294,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,15.96,2003.87
256,16,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,4,9.6297,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,19.6,1241.39
256,16,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,206,0,11.7134,opus_gemm_flatmm_splitk_256x64x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,32.23,2033.24
256,32,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,6.3472,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,59.47,1908.22
256,32,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,12.1024,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,62.38,1986.34
256,48,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,205,4,11.2956,opus_gemm_flatmm_splitk_256x64x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,50.13,1086.23
256,48,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,13.0319,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,86.9,1861.79
256,64,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,208,4,12.8161,opus_gemm_flatmm_splitk_256x64x64x128_2x1_16x16x32_0x0x0_wgpcu1,0.0,58.91,969.66
256,64,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,14.3326,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,105.35,1708.41
256,80,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,16.7655,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,112.58,1473.81
256,96,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,16.9118,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,133.93,1474.26
256,112,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,17.1752,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,153.85,1464.65
256,128,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,13.3997,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,112.69,974.5
256,128,2880,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,17.2904,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,174.66,1467.8
256,256,2880,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,16.8185,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,179.56,851.42
256,360,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,8.7672,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,172.23,856.84
256,1,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,0,8.1737,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,0.8,803.2
256,1,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,2,9.5398,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,1.37,1375.29
256,1,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,2,13.0839,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,2.25,2255.23
256,1,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,12.5028,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,2.62,2622.18
256,1,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,2,17.273,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,3.04,3036.49
256,1,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,19.4744,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,3.37,3366.42
256,1,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,59.8692,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,4.38,4379.64
256,2,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,13.376,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,4.41,2207.18
256,4,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,13.3739,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,8.82,2209.92
256,8,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,13.2558,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,17.8,2234.43
256,16,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,0,8.422,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,12.45,800.04
256,16,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,2,9.7786,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,21.45,1361.34
256,16,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,2,13.8799,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,34.0,2143.19
256,16,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,13.0353,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,40.22,2534.21
256,16,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,7,17.6976,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,47.4,2981.0
256,16,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,7,20.2999,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,51.65,3246.55
256,16,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,210,8,62.4171,opus_gemm_flatmm_splitk_256x32x256x64_2x1_16x16x32_0x0x0_wgpcu1,0.0,67.2,4215.62
256,32,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,0,8.6447,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,24.26,800.75
256,32,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,2,10.2333,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,40.99,1320.86
256,32,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,2,14.3975,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,65.55,2083.92
256,32,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,8,13.548,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,77.4,2457.96
256,32,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,7,19.946,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,84.11,2661.39
256,32,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,204,4,21.4118,opus_gemm_flatmm_splitk_256x32x128x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,97.94,3095.18
256,32,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,204,26,63.2881,opus_gemm_flatmm_splitk_256x32x128x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,132.55,4173.14
256,48,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,0,0.1656,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,8548.17,182724.64
256,64,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,0,9.7882,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,42.85,744.86
256,64,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,11.7913,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,71.14,1181.07
256,64,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,14.9241,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,126.47,2044.69
256,64,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,16.0006,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,131.07,2114.48
256,64,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,25.7163,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,130.48,2089.71
256,64,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,25.5369,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,164.24,2624.07
256,64,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,13,79.5277,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,210.96,3345.7
256,80,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,204,4,18.4583,opus_gemm_flatmm_splitk_256x32x128x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,127.82,1667.07
256,96,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,204,4,18.5293,opus_gemm_flatmm_splitk_256x32x128x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,152.79,1674.49
256,112,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,21.0721,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,156.75,1484.58
256,128,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,11.5039,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,72.92,697.86
256,128,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,14.6753,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,114.32,1004.79
256,128,5120,2880,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,21.8269,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,172.95,1444.97
256,128,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,23.0647,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,181.85,1513.04
256,128,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,7,36.7999,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,182.36,1495.93
256,128,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,36.2449,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,231.44,1889.51
256,128,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,115.1694,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,291.35,2344.44
256,256,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,11.8228,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,141.91,803.76
256,256,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,18.9823,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,176.77,863.12
256,256,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,34.5516,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,242.78,1071.67
256,256,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,53.2275,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,252.16,1083.49
256,256,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,56.3961,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,297.49,1266.65
256,256,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,180.1003,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,372.62,1542.88
256,512,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,12.6816,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,264.59,981.88
256,512,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,19.7478,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,339.83,995.59
256,512,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,40.318,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,416.12,1024.05
256,512,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,63.4855,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,422.83,991.01
256,512,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,76.8534,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,436.6,1006.23
256,512,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,280.24,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,478.94,1047.68
256,1024,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,18.7601,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,357.72,978.14
256,1024,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,7,0,29.901,opus_gemm_512x256x128x64_2x4_16x16x32_0x0x0,0.0,448.87,876.71
256,1024,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,58.1075,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,577.45,857.16
256,1024,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,89.7358,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,598.28,817.96
256,1024,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,109.9699,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,610.25,810.49
256,1024,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,376.3078,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,713.34,863.81
256,2048,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,29.1374,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,460.64,1034.63
256,2048,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,45.9412,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,584.3,855.91
256,2048,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,97.1619,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,690.69,687.99
